,Unnamed: 0,SN,Movie,Worldwide,India Net,India Gross,Overseas,Budget,Verdict,imdb_id,Run_time (min),Released_month,imdb_Rating,imdb_Votes
925,968,969,Mere Mehboob,50000000,20000000,50000000,0,0,Blockbuster,tt0266765,164.0,Apr,6.9,227.0
926,969,970,Angaaray,50000000,20000000,30000000,10000000,30000000,Flop,tt0288427,141.0,Jul,5.3,885.0
927,970,971,Qayamat Se Qayamat Tak,50000000,20000000,40000000,10000000,10000000,SuperHit,tt0095936,162.0,Apr,7.4,11400.0
928,971,972,Waiting,30000000,20000000,30000000,0,70000000,Disaster,tt4818930,92.0,May,7.1,1886.0
930,973,974,Malaal,30000000,20000000,30000000,0,100000000,Disaster,tt10305616,136.0,Jul,5.9,1449.0
931,974,975,Laila Majnu,30000000,20000000,30000000,0,100000000,Flop,tt8011276,140.0,Sep,7.7,6975.0
932,975,976,Manto,30000000,20000000,30000000,0,100000000,Disaster,tt6923462,112.0,Sep,7.3,4730.0
933,977,978,The Body,30000000,20000000,30000000,0,300000000,Disaster,tt1937149,112.0,Dec,7.6,74989.0
934,978,979,Master,2230000000,20000000,1780000000,440000000,1350000000,Blockbuster,tt10579952,179.0,Jan,7.4,85662.0
936,980,981,Jai Kishen,40000000,20000000,40000000,0,20000000,Average,tt0110177,129.0,Jun,4.7,699.0
937,981,982,Phobia,30000000,20000000,30000000,0,80000000,Disaster,tt1292575,240.0,Apr,6.6,3762.0
938,982,983,Mard Ko Dard Nahi Hota,30000000,20000000,30000000,0,210000000,Disaster,tt10075030,131.0,Mar,7.3,9533.0
939,983,984,Aligarh,30000000,20000000,30000000,0,110000000,Disaster,tt5121000,114.0,Feb,7.8,7902.0
941,985,986,Fantastic Beasts: The Secrets of Dumbledore,0,20000000,110000000,0,10000000,Average,tt4123432,142.0,Apr,6.2,185466.0
943,987,988,Uncharted,11000000000,20000000,100000000,6700000000,9000000000,Flop,tt1464335,116.0,Feb,6.3,285665.0
944,988,989,Pailwaan,520000000,20000000,480000000,40000000,400000000,Average,tt7317482,166.0,Sep,6.2,2434.0
946,990,991,Mere Jeevan Saathi,30000000,20000000,30000000,0,110000000,Disaster,tt0418880,129.0,Feb,3.4,1049.0
950,994,995,Love Sonia,30000000,20000000,30000000,0,150000000,Flop,tt3823392,122.0,Sep,7.4,2606.0
952,996,997,Saugandh,30000000,20000000,30000000,0,20000000,Average,tt0102846,153.0,Jan,5.4,1057.0
953,997,998,Akaash Vani,30000000,20000000,20000000,0,100000000,Disaster,tt2423132,149.0,Jan,6.4,2285.0
955,999,1000,FryDay,20000000,20000000,20000000,0,150000000,Disaster,tt7526836,114.0,Oct,5.3,905.0
